hcpcs,observation_count,provider_count,mean_allowed_amt,std_allowed_amt,mean_payment_amt,std_payment_amt,outlier_count
86060,107,107,7.143900427331776,0.022894842070686025,7.143900427331776,0.022894842070686025,2
11307,642,638,118.54046865637072,23.71259172940621,88.91835518662306,19.34791134033525,2
46600,1810,1781,108.01858972261878,33.107639550167015,80.337745622321,25.907823890067704,2
82075,104,104,29.136018923067304,0.6813573672555119,29.133335559923076,0.6808347773989392,2
81307,62,62,647.2844238440323,66.57468515575714,647.2844238440323,66.57468515575714,2
0753T,45,45,1.0991239707711111,4.361860914291937,1.0575202597222222,4.297650790950068,2
70470,925,899,84.28704903767351,43.80442377207875,63.65701019737513,32.548396241724205,2
96573,580,580,217.0327756658793,33.07712960245823,159.99343225069137,28.328224422511774,2
96574,1099,1099,272.68829655561416,38.17048546885475,204.42240474530573,33.89156635856097,2
96910,562,559,120.96048037891282,18.035711643410405,94.19034861113701,14.622742983343572,2
97033,163,163,13.742239036858894,1.5286243362056113,10.547491824023925,1.3468320041833655,2
86003,302,302,5.088879368649007,0.09413738327941246,5.088879368649007,0.09413738327941246,2
85300,91,91,11.567261986527473,0.1303258080747323,11.567261986527473,0.1303258080747323,2
84702,84,84,14.729044960785714,0.09247613183338366,14.729044960785714,0.09247613183338366,2
85004,98,98,6.243387703012244,0.46163533830945713,6.243387703012244,0.46163533830945713,2
85049,169,169,4.358078077142012,0.17307504652672642,4.358078077142012,0.17307504652672642,2
J0690,343,343,0.7525994909425656,0.046603471544171576,0.5800295190565598,0.055822235975507985,2
82340,224,224,5.898963327069197,0.1471997705477732,5.898963327069197,0.1471997705477732,2
15120,61,60,756.1726312639345,290.4805250213852,599.2854729234426,228.26482541566645,2
37184,78,78,608.2574590751282,532.7652145500734,484.7899372401282,424.79271644151,2
37191,175,175,223.66101422925712,135.32289084856572,177.7244912552,107.895299238745,2
37221,211,209,1078.0689227636967,1083.3228720680308,858.4603638655925,864.3517969671408,2
G0425,551,458,91.04149350216152,5.263679372842677,70.30063331029945,5.36919893624086,2
51797,2367,2329,159.3618915735074,62.286400801009876,126.79192879194295,49.954158191802506,2
52001,68,65,360.4834591,298.06161888739143,286.50177151058824,237.46416088599057,2
52234,337,334,578.0781494393472,537.571334953869,457.18125761323444,428.0192544912505,2
52235,535,534,526.453216295757,472.40332419467046,416.4723440028037,376.7293501049575,2
0421T,160,160,752.138411621625,71.78507669363415,596.8502210233125,58.105721729665625,2
84446,114,114,13.730296359195615,0.8754317189743948,13.730296359195615,0.8754317189743948,2
84597,72,72,13.391118082638888,0.18834902891220176,13.391118082638888,0.18834902891220176,2
84630,152,152,11.063344220248027,0.6368860684426801,11.063344220248027,0.6368860684426801,2
84432,272,271,15.653499608755514,0.4286666980871846,15.653499608755514,0.4286666980871846,2
33264,154,154,3654.6445435946102,8306.12301486438,2907.651025302143,6619.799952163213,2
72220,1131,1077,17.493764898152786,11.072964892272834,12.642459646667904,7.98132927236857,2
82105,319,318,16.294818588206898,0.6417850671944885,16.294818588206898,0.6417850671944885,2
82140,282,282,14.220362936436171,0.5794437503833473,14.220362936436171,0.5794437503833473,2
82157,52,52,28.616899838615385,0.296048702188882,28.616899838615385,0.296048702188882,2
82164,133,133,14.107105993861655,1.1391242078228454,14.107105993861655,1.1391242078228454,2
82175,88,88,18.397109723647727,0.8025436321780998,18.397109723647727,0.8025436321780998,2
82300,51,51,22.790956175392157,1.708020289201441,22.790956175392157,1.708020289201441,2
82330,223,222,13.314792727986996,0.7636047721787412,13.314792727986996,0.7636047721787412,2
51728,1829,1804,305.459730266889,108.68846348170464,238.19435299861726,85.79307797157252,2
51729,1135,1121,332.7843547504396,109.8783096605284,259.5565716461189,86.9727601129688,2
J0517,200,200,162.31157908495,18.00293294162432,129.0350710057345,14.313014499384103,2
J0586,63,63,7.8296060739047615,1.5157775480352758,6.205004953071429,1.2002806362892386,2
97610,320,319,414.30585231490625,66.868563672427,328.6593926814688,53.46540503552269,2
17111,2459,2457,123.94727353037699,17.156969684490353,88.90841738355591,15.643046132852113,2
17263,901,900,174.1084081347991,26.374245350493055,132.70646574490675,21.416711566286313,2
17281,1123,1120,157.43532525902492,23.124190876387438,118.59161252860373,19.172738406817093,2
84238,77,77,35.1214667165974,2.852026964941512,35.1214667165974,2.852026964941512,2
84255,76,76,24.543414475273686,2.7308665544666573,24.543414475273686,2.7308665544666573,2
99236,1298,1297,205.00332372707243,16.13696871407273,158.0781653434977,15.18500369878283,2
49594,110,110,741.5122250395817,456.9643672034625,588.663008091809,362.2566562860915,2
73551,320,307,13.473030024661876,8.827661322340349,10.0866583578375,6.6092814106475695,2
72114,1632,1577,41.256041885214465,22.504576195078553,30.434143021273467,16.91269386613752,2
72193,97,96,67.6764818507629,43.859179725324786,51.9326432947732,33.60917549133061,2
72195,1868,1768,151.7943548963876,82.07430812585494,117.00834265440845,63.521407421910894,2
84260,60,60,30.017294935633334,1.5916229395158026,30.017294935633334,1.5916229395158026,2
83921,178,178,20.641651526123596,0.9368740217048923,20.641651526123596,0.9368740217048923,2
84105,89,89,5.6210947975247185,0.16654543233201013,5.6210947975247185,0.16654543233201013,2
84133,128,128,4.6190690645937496,0.07159228460215024,4.6190690645937496,0.07159228460215024,2
83529,59,59,16.894515147101696,0.1082105096741495,16.894515147101696,0.1082105096741495,2
83605,201,201,11.236599935155224,0.8252565172605869,11.236599935155224,0.8252565172605869,2
83655,100,100,11.708476386837999,0.6392037778693177,11.708476386837999,0.6392037778693177,2
83695,229,229,13.949310917301311,0.6169539316187372,13.949310917301311,0.6169539316187372,2
83789,47,47,23.505488243553188,0.551903294411149,23.505488243553188,0.551903294411149,2
83825,92,92,15.74112334747826,0.8689756417660343,15.74112334747826,0.8689756417660343,2
82436,81,81,5.592137795987655,0.1317828214898565,5.592137795987655,0.1317828214898565,2
82495,62,62,19.62769996516129,1.0283082525388871,19.62769996516129,1.0283082525388871,2
82530,101,101,16.222173513356434,0.4401160078631439,16.222173513356434,0.4401160078631439,2
82542,128,128,23.278708443898438,1.7046669454477632,23.278708443898438,1.7046669454477632,2
82575,159,159,9.154872405037736,0.3044015243807121,9.154872405037736,0.3044015243807121,2
15860,148,148,54.3870132336,11.577229825016671,43.3380927901304,8.965219396973083,2
83835,116,116,16.504906701939657,0.38291482670461185,16.504906701939657,0.38291482670461185,2
36225,148,147,235.11635053986484,246.49255373595145,187.58073735277026,197.17571920009965,2
36248,231,229,66.78155423387014,32.28998586059096,53.298078559255416,25.753353953004893,2
98927,574,556,56.36405427322997,6.816025725670905,42.41807529927701,5.943613271774955,2
50081,108,108,1134.026770649074,467.5096483444821,902.7112075974075,372.3260537826933,2
50437,42,42,162.25778291928572,128.2099330102677,129.42961496159523,102.05682855635611,2
51102,61,61,163.47739238654097,154.551535732159,127.89216545111475,122.33507412813141,2
J0153,361,361,0.5075908395462604,0.017617293146291953,0.40128081840609414,0.018180304314867335,2
15769,73,71,418.57737365931507,341.4464490456098,332.2477327717808,271.9269431438139,2
82945,96,96,3.808877199992708,0.2195638258818577,3.808877199992708,0.2195638258818577,2
82955,85,85,9.497362717130589,0.05461272478186416,9.497362717130589,0.05461272478186416,2
83014,188,188,7.660163352886702,0.13595069357947284,7.660163352886702,0.13595069357947284,2
49424,223,223,33.76113724061884,13.004601055821755,26.425006300932736,9.5414498717892,2
49440,380,380,201.23831288913158,53.76125789382597,159.4120444408684,42.356780423454516,2
83021,97,97,17.621939773195876,0.2451350835015564,17.621939773195876,0.2451350835015564,2
82785,321,321,16.044967432788162,0.3559750295966717,16.044967432788162,0.3559750295966717,2
82787,108,108,7.8144846854879635,0.15396359822718222,7.8144846854879635,0.15396359822718222,2
82941,62,62,17.061378691596776,0.9068392938018044,17.061378691596776,0.9068392938018044,2
82668,241,241,18.304267534398342,0.5019826117210542,18.304267534398342,0.5019826117210542,2
G0506,1840,1791,54.94064804285489,9.123215437326829,41.011063733394735,7.609982928478049,2
61800,93,93,153.82886080569892,22.905352354122535,122.9066078332258,18.260585198880786,2
V2785,231,231,4449.439183465368,435.68658663847043,3545.610893144156,346.9247122363771,2
Q4186,123,122,147.49252360203252,11.671861630576132,117.47647565448781,9.265005520906868,2
61796,138,138,1051.7363740336232,122.72047828467272,838.9852435050001,98.03959387703244,1
43245,88,88,206.40343475061363,171.23351655148474,161.55062479205682,136.35701488386175,1
93281,1439,1394,66.59226173809938,20.729764203968056,49.52052196545796,16.073156602317937,1
92610,743,741,86.27461440303904,6.63698752848318,67.34089097491118,6.117325651945044,1
26341,104,104,104.7215906510577,17.890077808463282,80.57589377474038,15.027916652458007,1
00144,298,297,148.45373404223153,44.552391985492,115.74820108533557,35.01161081159515,1
0054T,158,157,165.8611568383038,66.25936630835137,132.2122603966772,52.759724138455425,1
00534,288,288,211.31306953111113,70.72458173971155,166.99732328430557,56.41864482892896,1
62284,168,167,88.24594779878572,37.59424906456804,69.07334879654167,29.867201999303937,1
92553,637,637,43.52391964002041,5.350334794299043,31.08985050858242,5.027867464600868,1
92563,82,81,36.64642649069512,3.93634669975415,27.247804727804876,4.091896814494681,1
76965,94,92,70.5387501374149,10.846821117086652,56.27274644318085,8.657711388094357,1
40490,195,195,113.54139063990256,15.338199108082739,83.8691173870923,13.680943551455321,1
42975,364,362,83.70254041501373,14.444602793846014,63.90098113619506,11.464063158864917,1
43191,30,30,134.56207204896666,137.07796636382932,107.38566371556666,109.1766321909157,1
43244,75,75,322.3411606726667,192.340857609257,250.9430624904,155.67794886929394,1
61867,56,56,2068.89378000125,831.6300792055494,1648.47754511375,664.821594295346,1
92625,145,145,68.22118840509654,5.44670303772946,49.69670777641379,6.486949809628623,1
92652,83,81,114.25410080921687,11.706839014058719,88.62594680051808,10.70589401700157,1
92653,429,429,84.7547801696014,6.669283675192066,66.30182762692074,5.793485973061868,1
Q0111,115,115,15.68999091664348,2.334491834976089,15.68999091664348,2.334491834976089,1
Q4014,55,55,30.43329624707273,1.4334748008929004,23.637919831145457,1.6995574963172668,1
Q4022,272,272,14.078969387227941,0.4451938255840743,10.857523059757353,0.6262251677627232,1
Q4046,59,59,21.441833610661018,0.9324394472661792,16.652276222033898,1.0891325255965962,1
Q4158,36,36,264.5522796119167,358.8504681782028,210.7735334375278,285.9136726537815,1
82710,31,31,16.438738228612905,0.07652701224408673,16.438738228612905,0.07652701224408673,1
82747,128,128,17.207521652164065,0.6117807339233047,17.207521652164065,0.6117807339233047,1
83018,68,68,21.224810559752942,1.8581432614397713,21.224810559752942,1.8581432614397713,1
83088,31,31,28.52743484954839,1.2794985711613454,28.52743484954839,1.2794985711613454,1
82803,62,62,25.28940298987097,0.591731881495866,25.28940298987097,0.591731881495866,1
82805,55,55,73.87693338514546,8.198585672009479,73.87693338514546,8.198585672009479,1
36471,874,871,185.38916714982494,53.02517448388007,142.13598912255262,40.59374221858886,1
36569,98,98,94.00365216706122,43.52386671319245,73.77427245318368,34.841276946949414,1
82642,71,71,28.53772661226761,1.2143294698293188,28.53772661226761,1.2143294698293188,1
82653,107,107,22.323390920046734,0.9682931041838196,22.323390920046734,0.9682931041838196,1
82657,33,33,21.72177604657576,0.0439076240827113,21.72177604657576,0.0439076240827113,1
G2011,73,73,15.335356987353427,2.647235262615531,10.96853410409863,2.375210049950683,1
93050,44,44,14.550380835090909,1.0978927911270817,10.637578997825,1.9127565474441057,1
93224,2590,2590,69.61138376039074,7.113521819768173,52.14114569272818,6.620838760112831,1
93225,1192,1192,17.359789096915602,2.4504114507691592,12.915446835024412,2.0559835182410118,1
93226,133,133,35.9716501011579,4.659361520923654,27.083666550009024,4.462996454690553,1
82951,61,61,12.593695182983607,0.06780396836005756,12.593695182983607,0.06780396836005756,1
82952,31,31,3.839082111435484,0.005110587238562115,3.839082111435484,0.005110587238562115,1
83003,105,105,16.241174229419048,0.37396592717100746,16.241174229419048,0.37396592717100746,1
83013,211,211,65.38847464972986,3.411706174011372,65.38847464972986,3.411706174011372,1
G2024,86,79,24.86250143338372,0.5777563110900256,24.86250143338372,0.5777563110900256,1
G2074,179,179,191.91877494005584,15.19653518992686,188.07757368801677,16.55359284797718,1
G2076,84,84,189.34223026142857,13.799428347778607,174.17356289904762,21.443832417802515,1
73218,547,537,208.93315360431993,101.92655981413314,161.28419378143508,78.5429395671248,1
49591,141,141,489.8638385233972,485.5466242541462,386.7177387141986,385.2027642173588,1
G2077,352,352,115.12612440524431,7.677591900034175,113.19868464599716,8.682378215621315,1
82671,38,38,31.586899186026315,0.35931108518658966,31.586899186026315,0.35931108518658966,1
82672,83,83,21.188260067843373,0.4213541752582871,21.188260067843373,0.4213541752582871,1
82677,59,59,23.505947144677965,0.9673396145121355,23.505947144677965,0.9673396145121355,1
82679,89,89,24.38185227549438,0.27813890430419547,24.38185227549438,0.27813890430419547,1
82681,35,35,27.34616605042857,0.1818840089900822,27.34616605042857,0.1818840089900822,1
82705,95,95,4.985745435650526,0.127316665311033,4.985745435650526,0.127316665311033,1
83876,41,41,49.607228359000004,0.7646000256907491,49.607228359000004,0.7646000256907491,1
83497,71,71,12.60388943977465,0.17571587038677525,12.60388943977465,0.17571587038677525,1
